timestamp,artist_name,url,profile_image,followers,total_plays,monthly_listeners,member_since,tracks_found
2026-09-20 07:37:10,SIO,https://audiomack.com/vibeking-sio,https://i.audiomack.com/vibeking-sio/7ea34cbb44.webp?width=400,4170000,4170000,N/A,N/A,8
2026-09-20 07:37:49,Nahj,https://audiomack.com/nahj,https://i.audiomack.com/nahj/292c0b233e.webp?width=400,7600000,7600000,N/A,N/A,9
2026-09-20 07:38:32,Spize,https://audiomack.com/spizeofficial,https://i.audiomack.com/spizeofficial/6b20a7267c.webp?width=400,5600000,5600000,N/A,N/A,9
2026-09-20 07:39:14,Will Flash,https://audiomack.com/will-flash,https://i.audiomack.com/will-flash/0868698ca9.webp?width=400,6710000,6710000,N/A,N/A,18
2026-09-20 07:40:29,STUNN,https://audiomack.com/stunn,https://i.audiomack.com/stunn/2c2978d1bb.webp?width=400,4380000,4380000,N/A,N/A,32
2026-09-20 07:42:26,Larry G,https://audiomack.com/elvissaywon226,https://i.audiomack.com/elvissaywon226/e23c595493.webp?width=400,4070000,4070000,N/A,N/A,5
2026-09-20 07:42:56,Fluxii,https://audiomack.com/fluxiimusic,https://i.audiomack.com/fluxiimusic/cce4690c7b.webp?width=400,3890000,3890000,N/A,N/A,13
2026-09-20 07:43:54,Teddyride,https://audiomack.com/teddyride,https://i.audiomack.com/teddyride/6d628ac3c3.webp?width=400,7920000,7920000,N/A,N/A,33
2026-09-20 07:45:57,Jaredo,https://audiomack.com/Jaredo,https://i.audiomack.com/Jaredo/5536a7636e.webp?width=400,3970000,3970000,N/A,N/A,13
2026-09-20 07:46:57,King Dennis,https://audiomack.com/troublecoming,https://i.audiomack.com/troublecoming/1c4d8d43b0.webp?width=400,14200000,14200000,N/A,N/A,55
2026-09-20 07:50:10,JZyNo,https://audiomack.com/jzyno,https://i.audiomack.com/jzyno/7fdfe32ed5.webp?width=400,94500000,94500000,N/A,N/A,38
2026-09-20 07:52:33,C.I.C,https://audiomack.com/cralorboi_cic,https://i.audiomack.com/cralorboi_cic/451dbbdc56.webp?width=400,14700000,14700000,N/A,N/A,37
2026-09-20 07:54:58,MC CARO,https://audiomack.com/mccaro,https://i.audiomack.com/mccaro/88f778ad4b.webp?width=400,14200000,14200000,N/A,N/A,94
2026-09-20 08:00:23,JBoy De Prophet,https://audiomack.com/jboydeprophet-1,https://i.audiomack.com/jboydeprophet-1/608c051971.webp?width=400,5950000,5950000,N/A,N/A,44
2026-09-20 08:03:09,Christoph The Change,https://audiomack.com/christoph-the-change,https://i.audiomack.com/christoph-the-change/1fb9825b01.webp?width=400,10900000,10900000,N/A,N/A,63
2026-09-20 08:06:45,Brickson,https://audiomack.com/brickson_,https://i.audiomack.com/brickson_/0c32138177.webp?width=400,5610000,5610000,N/A,N/A,16
2026-09-20 08:07:58,Barsee Mocopala Kiloda,https://audiomack.com/barsee-mocopala-kiloda,https://i.audiomack.com/barsee-mocopala-kiloda/58f33b03a1.webp?width=400,7640000,7640000,N/A,N/A,63
2026-09-20 08:11:39,Mr. Church,https://audiomack.com/mr-church1,https://i.audiomack.com/mr-church1/d012ddf240.webp?width=400,1510000,1510000,N/A,N/A,39
2026-09-20 08:14:01,Natif,https://audiomack.com/natif,https://i.audiomack.com/natif/5d21fd2848.webp?width=400,2089999,2089999,N/A,N/A,32
2026-09-20 08:15:58,Lil More,https://audiomack.com/LilMore,https://i.audiomack.com/LilMore/39c8cabf9d.webp?width=400,3770000,3770000,N/A,N/A,15
2026-09-20 08:17:00,Writerman Willy,https://audiomack.com/writerman_willy,https://i.audiomack.com/writerman_willy/e517c23d96.webp?width=400,803000,803000,N/A,N/A,19
2026-09-20 08:18:19,Kpanto,https://audiomack.com/kpanto_,https://i.audiomack.com/kpanto_/89c8e6a0fb.webp?width=400,6040000,6040000,N/A,N/A,59
2026-09-20 08:21:51,Boifatty,https://audiomack.com/boifattyofficial,https://i.audiomack.com/boifattyofficial/a71e6ba5cf.webp?width=400,2260000,2260000,N/A,N/A,43
2026-09-20 08:24:28,Bucky Raw,https://audiomack.com/buckyraw,https://i.audiomack.com/buckyraw-1/7561b00e22.webp?width=400,4620000,4620000,N/A,N/A,29
2026-09-20 08:26:22,KOBAZZIE,https://audiomack.com/kobazziee,https://i.audiomack.com/kobazziee/6d17a93a68.webp?width=400,3610000,3610000,N/A,N/A,16
2026-09-20 08:27:31,J Slught,https://audiomack.com/jslughtofficial,https://i.audiomack.com/jslughtofficial/94bf8b6d6e.webp?width=400,7610000,7610000,N/A,N/A,37
2026-09-20 08:29:44,J Rap,https://audiomack.com/j-rap-,https://i.audiomack.com/jrappneckc/a27ed71b62.webp?width=400,2350000,2350000,N/A,N/A,16
2026-09-20 08:30:52,Nuchie Meek,https://audiomack.com/nuchie-meek-,https://i.audiomack.com/nuchie-meek-/8cec6330e5.webp?width=400,10100000,10100000,N/A,N/A,36
2026-09-20 08:33:01,KELLz,https://audiomack.com/KELLz,https://i.audiomack.com/KELLz_Lib/a6c781839a.webp?width=400,706000,706000,N/A,N/A,7
2026-09-20 08:33:42,Fazari,https://audiomack.com/Fazari,https://i.audiomack.com/Fazari/d28125e057.webp?width=400,5780000,5780000,N/A,N/A,41
